,H073-2,○,"■操作手順
テーブルに入る前にメタテキスト音声で「テーブル情報: 勝どき駅前から東京駅へ向かうバスの時刻表。時刻表には、勝どき駅前、築地、銀座4丁目の各バス停での発車時刻、および終点の東京駅丸の内南口バス停への到着時刻が示されている。」と読み上げる
その後captionが通常テキストとして読み上げられる
■音声読み上げ
「テーブル情報: 勝どき駅前から東京駅へ向かうバスの時刻表。時刻表には、勝どき駅前、築地、銀座4丁目の各バス停での発車時刻、および終点の東京駅丸の内南口バス停への到着時刻が示されている。」",,,,,,,,
,H077-1,×,"1.リンク「こちら」にフォーカスを移動させた状態で、何らかのキー操作により、リンクが含まれている文「ウェブアクセシビリティ基盤委員会の詳細はこちら。」を読み上げることができるか を確認

2.読み上げることができた場合、そのままの状態でEnterキーを押すとリンク先に遷移するか（フォーカスがリンクから移動していないことを確認する）を確認","2012年4月修正

■読み上げ
「ウェブアクセシビリティ基盤委員会の詳細はこちら。 」

1.×：Ctrl + ←をやっても、リンク部分のこちらのところは読み上げないため、×。
2.×：読みあげたあと、そのままの状態でEnterを押すとリンク先に遷移するが、フォーカスがリンクから移動してしまうため、×。
",,,,,,,
,H077-2,×,"1.一つ目のリスト項目（ツーム・レイダー：レジェンド）にあるリンク「デモ　ダウンロード」にフォーカスを移動させた状態で、何らかのキー操作により、リンクが含まれているリスト項目全体を「ツーム・レイダー：レジェンド　イメージを見る　デモ　ダウンロード」と読み上げることができるかを確認

2.読み上げることができた場合、そのままの状態でEnterキーを押すとリンク先（WAICのサイト）に遷移するか（フォーカスがリンクから移動していないことを確認する）を確認","2012年4月修正

■読み上げ
「ツーム・レイダー：レジェンド イメージを見る (デモ ダウンロード) 」

1.×：「デモ　ダウンロード」にフォーカスを合わせた状態でリンクが含まれているリスト項目全体を読み上げることができないため、×。
2.×：1を読み上げることができなかったため、×。",,,,,,,
,H078,×,"1.一つ目のセクション（JIS X 8341-3 改定）にあるリンク「[続きを読む...]」にフォーカスを移動させた状態で、何らかのキー操作により、リンクが含まれているパラグラフ全体を「2004年6月に制定された日本工業規格のJIS X 8341-3が改定されました。[続きを読む...]」と読み上げることができるかを確認

2.読み上げることができた場合、そのままの状態でEnterキーを押すとリンク先（JISCのサイト）に遷移するか（フォーカスがリンクから移動していないことを確認する）を確認","■読み上げ
「JIS X 8341-3 改定
2004年6月に制定された日本工業規格のJIS X 8341-3が改定されました。 [続きを読む...]
WCAG 2.0
W3Cのウェブ・コンテンツ・アクセシビリティ・ガイドライン（WCAG）が約10年ぶりに改版されました。[続きを読む...]」

1.×：「[続きを読む...]」にフォーカスを移動させた状態で、リンクが含まれているパラグラフ全体を読み上げることができないため、×。
2.×：1を読み上げることができなかったため、×。
",,,,,,,
,H079,○,"1.「D社」の列、「セダン」の行にあるリンク「8,500円」にフォーカスを移動させた状態で、何らかのキー操作により、リンクのあるデータセルと関連付けられている見出しセル「D社」と「セダン」を読み上げることができるか（読み上げ方や順序はともかく、二つの見出しセルが確認できればよい） 

2.読み上げることができた場合、そのままの状態でEnterキーを押すとリンク先（WAICのサイト）に遷移するか（フォーカスがリンクから移動していないことを確認する）を確認","2012年4月修正

■読み上げ
「セダン　Ｄ社　8500円」（テーブルモード、スペース）
",,,,,,,
,H080-1,×,"1.一つ目のセクション（ロイヤルパームホテル）にあるリンク「お客様の声」にフォーカスを移動させた状態で、何らかのキー操作により、そのセクションの見出し「ロイヤルパームホテル」を読み上げることができるかを確認

2.読み上げることができた場合、そのままの状態でEnterキーを押すとリンク先（WAICのサイト）に遷移するか（フォーカスがリンクから移動していないことを確認する）を確認","2012年4月修正

■読み上げ
「ロイヤルパームホテル、地図、写真、アクセス、お客様の声、ご予約 」

1.一つ目のセクション（ロイヤルパームホテル）にあるリンク「お客様の声」にフォーカスを移動させた状態で、読み上げさせることができないため、×。
2.1番を読み上げることができないため、×。",,,,,,,
,H080-2,×,"1.一つ目のセクション（年次報告書 2010年版）にあるリンク「(PDF)」にフォーカスを移動させた状態で、何らかのキー操作により、そのセクションの見出し「年次報告書 2010年版」を読み上げることができるかを確認

2.読み上げることができた場合、そのままの状態でEnterキーを押すとリンク先（WAICのサイト）に遷移するか（フォーカスがリンクから移動していないことを確認する）を確認","2012年4月修正

■読み上げ
「年次報告書 2010年版(HTML)  (PDF)  (RTF) 年次報告書 2011年版(HTML)  (PDF)  (RTF) 」

1.×：「(PDF)」にフォーカスを移動させた状態で、読み上げることができないため、×。
2.1番が読み上げることができないため、×。


",,,,,,,
,H080-3,×,1.一つ目のセクション（約5年半ぶりにJIS X 8341-3が改定）にあるリンク「[続きを読む...]」にフォーカスを移動させた状態で、何らかのキー操作により、そのセクションの見出し「約5年半ぶりにJIS X 8341-3が改定」を読み上げることができるかを確認,"2012年4月修正

■読み上げ
約5年半ぶりにJIS X 8341-3が改定
このたび、2004年に公示された日本工業規格のJIS X 8341-3が改定された。 [続きを読む]

1.「[続きを読む...]」にフォーカスを移動させた状態で、読み上げることができないため、×。
2.1番を読み上げることができないため、×。",,,,,,,
,H081-1,×,"1.一つ目のリスト項目（年次報告書 2010年版）でネストされたリスト項目の二つ目にあるリンク「(PDF)」にフォーカスを移動させた状態で、何らかのキー操作により、その親のリスト項目「年次報告書 2010年版」を読み上げることができるかを確認

2.読み上げることができた場合、そのままの状態でEnterキーを押すとリンク先（WAICのサイト）に遷移するか（フォーカスがリンクから移動していないことを確認する） ","2012年4月修正

■読み上げ
「年次報告書 2010年版 　HTML、PDF、RTF 」

1.×：「(PDF)」にフォーカスを移動させた状態で、読み上げることができないため、×。
2.1番を読み上げることができないため、×。",,,,,,,
,H081-2,×,"1.一つ目のリスト項目（ロイヤルパームホテル）でネストされたリスト項目の二つ目にあるリンク「お客様の声」にフォーカスを移動させた状態で、何らかのキー操作により、その親のリスト項目「ロイヤルパームホテル」を読み上げることができるかを確認

2.読み上げることができた場合、そのままの状態でEnterキーを押すとリンク先（WAICのサイト）に遷移するか（フォーカスがリンクから移動していないことを確認する）を確認","2012年4月修正

■読み上げ
「1.ロイヤルパームホテル 、1.地図、2.写真、3.アクセス、4.お客様の声、5.予約」

1. ×：「お客様の声」にフォーカスを移動させた状態で、読み上げることができないため、×。
2.1番を読み上げることができないため、×。
",,,,,,,
,H084-1,○,"■操作手順
セレクトメニューで「1月」を選択し、何も実行されなかった。
次に、[表示]ボタンにフォーカスを移動しを押下すると、リンク先が表示された。",,,,,,,,
,H084-2,○,"■操作手順
セレクトメニューでオプション「オレンジ」を選択し、何も実行されなかった。
次に、[実行]ボタンにフォーカスを移動し押下すると、リンク先が表示された。",,,,,,,,
,H085-1,×,"■操作手順
セレクトメニュー内でEnterを押し→で先に進むと最初「フルーツ」「リンゴ」は一緒に読み上げられるが、次の「バナナ」「桃」「みかん」ではフルーツは読み上げられない。「野菜」「焼菓子」についても同様。
■音声読み上げ
「 (フォーム1 の先頭。)　好きな食べ物は何ですか？　(選択メニューの先頭: 9 項目。) [縮小。] リンゴ [選択中。]　(選択メニューの終わり。)　 (フォーム1 の終わり。)」",Homepage Readerでは対応していない模様,,,,,,,
,H085-2,○,"■操作手順
Alt+F1で「ラベルは関連するテクニック一覧:HTML Techniques:です」
のように読み上げる
■音声読み上げ
「ラベルは関連するテクニック一覧:HTML Techniques:です」",,,,,,,,
,H086-1,×,"■操作手順
行読みモードではなにも読まない
■音声読み上げ
読み上げない。",title属性を読まない,,,,,,,
,H086-2,○,"■操作手順
「図1：蝶の絵のASCIIアート」を読み上げた後、「ASCIIアートをスキップする」でEnterを押すとASCIIアート部分の読み上げをスキップした。
■音声読み上げ
「図1：蝶の絵のASCIIアート　ASCIIアートをスキップする」",,,,,,,,
,H086-3,×,"■音声読み上げ
Au5t1N r0xx0rzはそのまま読み上げる。
読み上げ→→→（L列）",Homepage Readerでは対応していない模様,,,,,,,
,H091-1a,○,"■操作手順
Tab移動又は行読みモードで読み上げたところ、「富士通」というテキストが読み上げられた。リンクは別の声で読み上げる
■音声読み上げ
「富士通」","1．○：リンク読み上げモードにした場合はリンクだと理解可能。前文読み上げでもリンクは声質が変わるので理解できる。
2．○",,,,,,,
,H091-1b,○,"■操作手順
Tab移動又は行読みモードで読み上げたところ、「富士通」という代替テキストが読み上げられた。
■音声読み上げ
「富士通」","1．○：リンク読み上げモードにした場合はリンクだと理解可能。前文読み上げでもリンクは声質が変わるので理解できる。
2．○",,,,,,,
,H091-1c,○,"■操作手順
Tab移動又は行読みモードで読み上げたところ、「富士通　公式サイト」という代替テキストとテキストが読み上げられた。
■音声読み上げ
「富士通公式ウェブサイト」","1．○：リンク読み上げモードにした場合はリンクだと理解可能。前文読み上げでもリンクは声質が変わるので理解できる。
2．○",,,,,,,
,H091-2a,○,"■操作手順
『保存　ボタン』と読み上げられた。
■音声読み上げ
「保存　ボタン」",,,,,,,,
,H091-2b,○,"■操作手順
『保存　ボタン』『送信　実行ボタン』『リセット　リセットボタン』とそれぞれ読み上げられた。
■音声読み上げ
「保存　ボタン　送信　実行ボタン　リセット　リセットボタン」",※押下する場合、送信ボタンだけがEnterを押しても反応がない（このテストファイルでは影響ないが）,,,,,,,
,H091-2c,○,"■操作手順
『保存　画像ボタン』と読み上げられた。
■音声読み上げ
「保存　画像ボタン」",,,,,,,,
,H091-2d,○,"『保存　画像ボタン』と読み上げられた。
■音声読み上げ
「保存　画像ボタン」",,,,,,,,
,H091-2e,○,"■操作手順
Tabキーを使わずにボタンにフォーカスを移動させた際に、ボタンであることと、ボタン画像の代替テキスト「保存」が読み上げられた。
■音声読み上げ
「保存: 画像ボタン」

Tabキーを使ってボタンにフォーカスを移動させた際に、ボタンであることと、ボタン画像のtitle属性値「ファイルを保存する」と代替テキスト「保存」が読み上げられた。
■音声読み上げ
「ファイルを保存する [保存: 画像ボタン。] 」",,,,,,,,
,H091-3a,○,"■操作手順
Tabキーでテキストフィールドにフォーカス移動。『果物の種類　テキスト：バナナ』と読み上げられた。
■音声読み上げ
「果物の種類　テキスト：バナナ」","1．編集可能なテキストフィールドであるかの判断はつかない。(一般的に『テキスト』と読み上げられたらテキストフィールドなのでしょうが？）
2．○
3．○",,,,,,,
,H091-3b,○,"■操作手順
Tabキーでテキストフィールドにフォーカス移動。『果物の種類　テキスト：バナナ』と読み上げられた。
■音声読み上げ
「果物の種類　テキスト：バナナ」","1．編集可能なテキストフィールドであるかの判断はつかない。(一般的に『テキスト』と読み上げられたらテキストフィールドなのでしょうが？）
2．○
4．○",,,,,,,
,H091-4,○,"■操作手順
『フォーム１の先頭』『チーズ、チェックあり』と読み上げる。Enterを押すとチェックなしと読み上げる。
■音声読み上げ
「フォーム１の先頭　チーズ、チェックあり」",,,,,,,,
,H091-5,○,"■操作手順
『フォーム１の先頭』『ON赤』『OFF青』『OFF緑』と読み上げる。Enterを押すとONとOFFを切り替えて読み上げる。
■音声読み上げ
「フォーム１の先頭　ON赤　OFF青　OFF緑」",,,,,,,,
,H091-6a,○,"■操作手順
Tabキーでセレクトメニューにフォーカス移動。全文読み上げでは『数字（選択メニューの先頭：３項目）[縮小]　2選択中』と読み上げられた。矢印で移動すると『数字』　『（選択メニューの先頭：3項目）[縮小]』に分かれて読み上げられ、選択中の項目はEnterを押さないとわからなかった。
セレクトメニューにフォーカスを合わせてEnter。選択肢は、→←又はTabキーで選択『1[選択中]』　『2[選択なし]』と3項目読み上げられれ、Enterで選択。
■音声読み上げ
「数字（選択メニューの先頭：３項目）[縮小]」",,,,,,,,
,H091-6b,○,"■操作手順
Tabキーでセレクトメニューにフォーカス移動。全文読み上げでは『数字（選択メニューの先頭：３項目）[縮小]　2選択中』と読み上げられた。矢印で移動すると『数字』　『（選択メニューの先頭：3項目）[縮小]』に分かれて読み上げられ、選択中の項目はEnterを押さないとわからなかった。
セレクトメニューにフォーカスを合わせてEnter。選択肢は、→←又はTabキーで選択『1[選択中]』　『2[選択なし]』と4項目読み上げられれ、Enterで選択。
■音声読み上げ
「数字（選択メニューの先頭：３項目）[縮小]」",,,,,,,,
,H091-7a,○,"■操作手順
Tabキーでテキストフィールドにフォーカス移動。『コメントを入力[テキスト領域：87年前]』と読み上げられた。
■音声読み上げ
「コメントを入力[テキスト領域：87年前」","1．編集可能なテキストフィールドであるかの判断はつかない。（H91-3aと同じ。『テキスト領域』という読み上げで判断がつくか否か。)
2．○
3．○",,,,,,,
,H091-7b,○,"■操作手順
Tabキーでテキストフィールドにフォーカス移動。『コメントを入力[テキスト領域：87年前]』と読み上げられた。
■音声読み上げ
「コメントを入力[テキスト領域：87年前」","1．編集可能なテキストフィールドであるかの判断はつかない。（H91-3aと同じ。『テキスト領域』という読み上げで判断がつくか否か。)
2．○
3．○",,,,,,,
,H091-8,△,"■操作手順
『フォーム１の先頭』『ON赤』『OFF青』『OFF緑』と読み上げる。Enterを押すとONとOFFを切り替えて読み上げる。
■音声読み上げ
「フォーム１の先頭　ON赤　OFF青　OFF緑」","1：×ラジオボタンの役割を読み上げない
2：×最初のみ
3：Tabでラジオボタンの選択を読み上げる
4：Alt+F1で対応
5：×色を選択してくださいを読み上げない",,,,,,,
,SCR002,○,リンク「W3C ウェブ・アクセシビリティ・イニシアティブ」及び「W3C 国際化活動」をきちんとリンクとして認識して読み上げているか確認,"2012年4月追加

■読み上げ
「W3C ウェブ・アクセシビリティ・イニシアティブ、イベント」
「W3C 国際化活動、イベント」",,,,,,,
,SCR016,○,"■操作手順
最初にタイトル『Microsoft Internet Explorer』を読み上げ、『残り20秒でページを更新します』を読み上げる。キー操作でOKおよびキャンセルを選択が可能
■音声読み上げ
「Microsoft Internet Explorer　残り20秒でページを更新します。時間を延長しますか？OKボタン」",,,,,,,,
,SCR018,○,"■操作手順
Tabでフォーカス移動し「テキスト」と読まれたところで任意の値を入力。Tabで送信ボタンにフォーカスを当てると、「送信」「ボタンイベント」と読み上げる。Enterを押しても同じく「送信」「ボタンイベント」と読み上げダイアログは表示読み上げしない。入力フォームで一度Enterを押してテキスト入力しEnterを押すとダイアログが表示され「Microsoft Internet Explorer 有効な日付ではありません。入力しなおしてください」と読み上げる。
■音声読み上げ
「日付:入力例 2009年07月21日　テキスト　送信　ボタンイベント　「Microsoft Internet Explorer 有効な日付ではありません。入力しなおしてください　00　OKボタン」",※音声ブラウザ利用者はEnterを押してテキスト入力する方法が一般的であると思われるが、どちらが適切か判断つかない,,,,,,,
,SCR020-1,○,1.リンク「ダイアログを表示」にフォーカスを移動させてEnterキーを押しただけで、ダイアログが表示されてダイアログの内容を読み上げるかを確認,"2012年4月追加

■読み上げ
「ダイアログを表示、イベント、マイクロソフトインターネットエクスプローラーJavascriptは有効です。OKボタン」",,,,,,,
,SCR020-2,×,リンク「ダイアログを表示」にフォーカスを移動させてEnterキーを押し下げてキーから指を離すと（キーを押し下げたときではなく、押し下げたキーが元に戻るときに）、ダイアログが表示されてダイアログの内容を読み上げるかを確認,"2012年4月追加

■読み上げ
「ダイアログを表示、イベント。」

1.×：キーを押すとすぐにダイアログが表示されてしまうため、×。",,,,,,,
,SCR020-3,○,リンク「ダイアログを表示」にフォーカスを移動させてEnterキーを押すと、ダイアログが表示されてダイアログの内容を読み上げるかを確認,"2012年4月追加

■読み上げ
「ダイアログを表示、イベント。」",,,,,,,
,SCR020-4,×,リンク「ダイアログを表示」にキーボード操作でフォーカスを移動させるとと、ダイアログが表示されてダイアログの内容を読み上げるかを確認,"2012年4月追加

■読み上げ
「ダイアログを表示、イベント。」

1.×：キーボード操作でフォーカスを移動させただけでは、ダイアログが表示されなかったので×。",,,,,,,
,SCR020-5,×,リンク「ダイアログを表示」にフォーカスを移動させた後にフォーカスを他の要素（前後のリンク）に移動させようとすると、ダイアログが表示されてダイアログの内容を読み上げるかを確認,"2012年4月追加

■読み上げ
「ダイアログが表示、イベント。」

1.×：「ダイアログを表示」にフォーカスを移動させた後にフォーカスを他の要素（前後のリンク）に移動させてもダイアログが表示されなかったので、×。",,,,,,,
,SCR021,△,"■操作手順
・送信を押すとページが切り替わるが何も読み上げない
・入力エラーにフォーカスをあててEnterを押すと『1.電話番号を正しく入力してくださいイベント』が読み上げられる。
■音声読み上げ
「電話番号を正しく入力してくださいイベント」
・文章ではジャンプしないが『イベント』でEnterを押すと電話、FAXにそれぞれジャンプするが電話番号、FAX番号とは読み上げない。","1：×何も読み上げない
2：○
3：×電話番号を読み上げない
4：×FAX番号を読み上げない",,,,,,,
,SCR022,○,"■操作手順
新製品を読みあげる（！は読み上げない）
■音声読み上げ
「新製品」",,,,,,,,
,SCR026,×,リンク「展開」にフォーカスを移動させて押下した後、Tabキーを押下するとフォーカスが「コンテンツ」へ移動して読み上げられるかを確認,"2012年4月修正

■読み上げ
「展開、イベント。」

1.×：「展開」にフォーカスをあてて押下すると、ページでは「コンテンツ」が表示されるが、読み上げがページの先頭に戻ってしまう。ページの先頭からフォーカスを移動していけば「コンテンツ」を読み上げる。",,,,,,,
,SCR028-1,×,"■操作手順
「メニュー」でEnterを押すと、ページの先頭から読み直してしまう
■音声読み上げ
「以下にある、リンク「メニュー」をマウス操作でクリックするか、又はキーボード操作でフォーカスをあててEnterキーを押下すると、4つのリンクの表示/非表示が切り替えられます。メニューイベント　以下にある…」",「メニュー」でEnterを押してからTabを押しても(このテストファイルでは)「メニュー」にたどり着く,,,,,,,
,SCR028-2,○,"■操作手順
「目次の表示/非表示」ボタンで目次を非表示にして、Tabを押すと「セクション1へのリンク」に移動して読み上げる
目次を表示してTabを押すと目次のリンクへ順にフォーカスが移動してから、「セクション1へのリンク」に移動する。
■音声読み上げ
「目次の表示 / 非表示 　イベント　ボタン　セクション１」",,,,,,,,
,SCR030,○,"■操作手順
「リンクラベルを拡張する」でEnterすると、ページの先頭に移動してしまうが、Word、PDF、HTMLのリンクは「Word版 ウェブの歴史」のようにテキストが追加されたものが読み上げられる
■音声読み上げ
「リンクラベルを拡張する　ＪＩＳ　Ｘ　8341-3…」",「リンクラベルを拡張する」でEnterすると、ページの先頭に移動してしまう,,,,,,,
,SCR032,△,"■操作手順
1:○エラーメッセージは表示される
2:×フォーカスはボタンから移動していない
3:×フォーカスが移動していないので、次の項目を読み上げる
4:○Enterで該当する入力項目に飛ぶ
■音声読み上げ
「登録実行ボタン　登録実行ボタン（動いていないため）」",フォーカスがエラーメッセージに移動しない,,,,,,,
,SCR033,○,"■操作手順
ページジャンプすると、このテキストはスクロールをします。Javascript及びCSSがサポートされていて、どちらも有効な場合は一時停止スクロールのリンクが表示されます。を読み上げる。
■音声読み上げ
「このテキストはスクロールします。Javascript及びCSSがサポートされていて、どちらも有効な場合は、一時停止/スクロールのリンクが表示されます。
一時停止」",,,,,,,,
,SCR035-1,-,テスト不要,,,,,,,,
,SCR035-2,○,"■操作手順
JSオンの状態で「Javascriptを実行する」「イベント」と読み上げEnterを押すとリンク先にジャンプする。
JSオフの状態にすると「このページはJavascript設定が無効な場合の代替ページです」「富士通株式会社の公式サイト」と読み上げEnterを押すとリンク先にジャンプする
■音声読み上げ
「以下のリンクは、onclickイベントでリンクを起動します。
JavaScriptが有効な場合：「富士通株式会社の公式サイト」へ移動します。 
JavaScriptが無効な場合：代替ページへ移動します。 
JavaScriptを実行するリンク　イベント」",,,,,,,,
,SCR035-4,-,テスト不要,,,,,,,,
,SCR035-5,-,テスト不要,,,,,,,,
,SCR035-6,-,テスト不要,,,,,,,,
,SCR036,○,"■操作手順
テキストがスクロールしている状態で→を押すとWebというのは・・・と読み上げが開始される
テキストが静止している状態で→を押すとWebというのは・・・と読み上げが開始される
■音声読み上げ
「Webというのは・・・」",,,,,,,,
,SCR037,○,"1.[オプション]ボタンを押下して表示されるダイアログの内容が読み上げられるかを確認

2.[OK]及び[キャンセル]ボタンを押下して、ダイアログを閉じられるかを確認","2012年4月修正

■読み上げ
「オプション、イベント、ボタン。」

1.？：ダイアログがでてくるが、Tabキーをおすまで読み上げない
 （WG2で検証結果について検討ください）
2.○",,,,,,,
,,,,,,,,,,,
,この作品は、クリエイティブ・コモンズ・ライセンスの下でライセンスされています,,,,,,,,,,
,,,,,,,,,,,
,,,利用許諾条件（表示 - 継承 2.1 日本）の確認 ,,,,,,,,
,,,,,,,,,,,
,原著作者：富士通デザイン株式会社,,,,,,,,,,
,作成者：ウェブアクセシビリティ基盤委員会　実装ワーキンググループ（WG2）,,,,,,,,,,
,作成日： 2010年8月20日,,,,,,,,,,
,最終更新日：　2012年4月25日,,,,,,,,,,
