,G123-4a,△,"1.４つのステップリンクが表示されている。
2.「メインナビゲーションをスキップ」を押下してからtabで移動するとその下の「リンクA」にフォーカスが移動する。
3.「サブナビゲーションをスキップ」を押下してからtabで移動するとその下の「リンクA」にフォーカスが移動する。
4.「ウルトラナビゲーションをスキップ」を押下してからtabで移動するとその下の「リンクA」にフォーカスが移動する。","1: ○
2～4：×
（MacではOption+TabをTabとする。）",,,,,,,
,G123-4b,△,"1.４つのステップリンクが表示されていない。
2.：「メイン ナビゲーションをスキップ」にフォーカスを移動すると表示さるがれ、それを押下した後、Tabキーを押すと下の「リンクA」にフォーカスが移動する。
3.：「サブ ナビゲーションをスキップ」にフォーカスを移動すると表示されるが、それを押下した後、Tabキーを押すと下の「リンクA]にフォーカスが移動する。
4.：「ウルトラ サブ ナビゲーションをスキップ」にフォーカスを移動すると表示されるが、それを押下した後、Tabキーを押すと下の「リンクA]にフォーカスが移動する。","1: ○
2～4: ×
（MacではOption+TabをTabとする。）",,,,,,,
,G124-1,△,"1.３つのステップリンクは常に表示されている。
2.「メインコンテンツへスキップ」を押下した後、次にTabキーを押下するとすぐ下のリンク（検索ボックスへスキップ）にいく。
3.「検索ボックスへスキップ」を押下した後、次にTabキーを押下するとすぐ下のリンク（メインメニューへスキップ）にいく。
4.「メインメニューへスキップ」を押下した後、次にTabキーを押下するとすぐ下の検索フィールドにいく。","1: ○
2～4: ×
（MacではOption+TabをTabとする。）",,,,,,,
,G124-2,△,"1.３つのステップリンクは常に表示されていない。
2.「メインコンテンツへスキップ」を押下した後、次にTabキーを押下するとすぐ下のリンク（検索ボックスへスキップ）にいく。
3.「検索ボックスへスキップ」を押下した後、次にTabキーを押下するとすぐ下のリンク（メインメニューへスキップ）にいく。
4.「メインメニューへスキップ」を押下した後、次にTabキーを押下すると検索フィールドにいく。","1: ○
2～4: ×
（MacではOption+TabをTabとする。）",,,,,,,
,G138,○,,,,,,,,,
,G187,×,EｓｃキーやEnterをおしてみたが、とまらない。,,,,,,,,
,G196-1,×,画像非表示にすると何も表示されなくなる。,,,,,,,,
,G196-2,×,画像非表示にすると何も表示されなくなる。,,,,,,,,
,H002-1,○,,,,,,,,,
,H002-2,×,画像を非表示にしたところ代替テキストは表示されず、公式サイトのテキストだけが残る。,もともと画像があった部分にアンダーラインの表示は残っている。,,,,,,,
,H004-1,○,,,,,,,,,
,H004-2,○,,,,,,,,,
,H004-3a,○,,,,,,,,,
,H004-3b,○,,,,,,,,,
,H024,×,設定を行い画像非表示にするとテスト開始とテスト終了の間には何もテキストが表示されない。,もともと表示されていた部分にカーソルを当てると矢印の表示がかわるが（ミッキーマウスの手）、代替テキストは出ない。,,,,,,,
,H025,○,,,,,,,,,
,H030-1,-,テスト不要,,,,,,,,
,H030-2,×,開発メニューからイメージを無効にする、で画像を非表示にしたところ何も表示されなくなる。,もともと表示されていた部分にカーソルを当てると矢印の表示がかわるが（ミッキーマウスの手）、代替テキストは出ない。,,,,,,,
,H030-3,○,画像の変わりには何も表示されなくなり、横のテキスト「東京駅構内の最新のルート」は表示される。,もともと画像があった部分にアンダーラインの表示は残っている。,,,,,,,
,H030-4,○,「首相官邸ホームページ」のテキストが表示される。,もともと画像があった部分にアンダーラインの表示は残っている。,,,,,,,
,H030-5,×,PDFのアイコンの代わりには何も表示されなくなる。,もともと画像があった部分にアンダーラインの表示は残っている。,,,,,,,
,H032-1,○,,,,,,,,,
,H032-2,○,,,,,,,,,
,H033-1,△,マウスでは『富士通株式会社の公式サイト』が表示されるがキーボード操作ではフォーカスを当てても何も表示されない。,"1：○
2：×",,,,,,,
,H033-2,△,"1.なにもアクションを起こさなければ、タイトル属性による補足説明があるとわからない。
2.マウスポインタをリンクの上におくと、タイトル属性「新しいウィンドウで開く」がツールチップで表示された。
3.リンクにフォーカスを移動させたが、ツールチップは表示されない。","1: ×
2: ○
3: ×",,,,,,,
,H035,○,プラグインを有効にするのチェックボックスを外してリンク先へ進んだところ、正しく「三目並べゲーム（applet要素のボディ）が表示された。,,,,,,,,
,H036,×,画像非表示にすると何も表示されなくなる。,,,,,,,,
,H037-1,×,画像非表示にすると何も表示されなくなる。,,,,,,,,
,H037-2,×,画像非表示にすると何も表示されなくなる。,もともと表示されていた部分にカーソルを当てると矢印の表示がかわるが（ミッキーマウスの手）、代替テキストは出ない。,,,,,,,
,H039,○,,,,,,,,,
,H042,○,,,,,,,,,
,H043,-,テスト不要,,,,,,,,
,H044-1,○,,,,,,,,,
,H044-2,○,,,,,,,,,
,H044-3,○,,,,,,,,,
,H045,×,何も表示されなくなり、リンクの提示もない。,,,,,,,,
,H048-1,○,,,,,,,,,
,H048-2,-,テスト不要,,,,,,,,
,H048-3,○,,,,,,,,,
,H049-1,○,,,,,,,,,
,H049-2,○,,,,,,,,,
,H049-3,○,,,,,,,,,
,H049-4,○,,,,,,,,,
,H050-1,×,Tab以外でフォーカス移動の方法がなく、Tabではリストひとつひとつにフォーカスがあたってしまう。,,,,,,,,
,H050-2,-,テスト不要,,,,,,,,
,H051,○,,,,,,,,,
,H053-1,○,,,,,,,,,
,H053-2,△,ロゴの画像は表示されている。イメージを無効にする、をしても代替テキストの「富士通」は表示されない。,"1：○
2：×（テストファイルには代替テキストの確認指示無し）",,,,,,,
,H053-3,△,ロゴの画像は表示されている。イメージを無効にする、をしても代替テキストの「富士通」は表示されない。,"1：○
2：×",,,,,,,
,H056,○,,,,,,,,,
,H057-1,○,,,,,,,,,
,H057-2,○,,,,,,,,,
,H057-3,○,,,,,,,,,
,H063,-,テスト不要,,,,,,,,
,H064-1,-,テスト不要,,,,,,,,
,H064-2,-,テスト不要,,,,,,,,
,H065-1,△,マウスポインタをセレクトメニュー上に置いた際に、title属性値「検索範囲を選択」がツールチップとして表示された。キーボードでフォーカスをセレクトメニュー上に移動させた際に、title属性値「検索範囲を選択」がツールチップとして表示されない。,"1：○
2：×",,,,,,,
,H065-2,△,マウスポインタを各テキストフィールド上に置いた際に、それぞれのtitle属性値「市外局番」、「市内局番」、「加入者番号」がツールチップとして表示されたが、キーボードで各テキストフィールドにフォーカスを移動させた際に、それぞれのtitle属性値「市外局番」、「市内局番」、「加入者番号」がツールチップとして表示されない。,"1：○
2：×",,,,,,,
,H065-3,△,マウスポインタをテキストフィールド上に置いた際に、title属性値「検索キーワードを入力」がツールチップとして表示されたが、キーボードででテキストフィールドにフォーカスを移動させた際に、title属性値「検索キーワードを入力」がツールチップとして表示されない。,"1：○
2：×",,,,,,,
,H067,○,画像非表示にすると何も表示されなくなる。,,,,,,,,
,H069-1,×,各見出しにジャンプできない。フォーカスは移動しない。,"1：×
2：×",,,,,,,
,H070,×,対応するキー操作がないので移動できない,"1：×
2：×",,,,,,,
,H071-1,○,,,,,,,,,
,H071-2,○,,,,,,,,,
,H071-3,○,,,,,,,,,
,H071-4,○,,,,,,,,,
,H073-1,-,テスト不要,,,,,,,,
,H073-2,-,テスト不要,,,,,,,,
,H077-1,-,テスト不要,,,,,,,,
,H077-2,-,テスト不要,,,,,,,,
,H078,-,テスト不要,,,,,,,,
,H079,-,テスト不要,,,,,,,,
,H080-1,-,テスト不要,,,,,,,,
,H080-2,-,テスト不要,,,,,,,,
,H080-3,-,テスト不要,,,,,,,,
,H081-1,-,テスト不要,,,,,,,,
,H081-2,-,テスト不要,,,,,,,,
,H084-1,△,"マウス操作の場合、セレクトメニューで選んでも何も起こらず、ボタンをクリックすると該当するページに移動する。
キーボード操作の場合、タブで移動しセレクトメニューでカーソル上下どちらかを押すとメニューが一覧で表示され、上下で移動しEnterで選択、そこでは何も起こらないが、もう一度セレクトメニューの上でEnterを押すとボタンのEnterとなりページが移動してしまう。",,,,,,,,
,H084-2,△,"マウス操作の場合、セレクトメニューで選んでも何も起こらず、ボタンをクリックすると該当するページに移動する。
キーボード操作の場合、タブで移動しセレクトメニューでカーソル上下どちらかを押すとメニューが一覧で表示され、上下で移動しEnterで選択、そこでは何も起こらないが、もう一度セレクトメニューの上でEnterを押すとボタンのEnterとなりページが移動してしまう。",,,,,,,,
,H085-1,○,,,,,,,,,
,H085-2,○,,,,,,,,,
,H086-1,△,,"1：×
2：○
3：×",,,,,,,
,H086-2,-,テスト不要,,,,,,,,
,H086-3,△,,"1：×
2：○",,,,,,,
,H091-1a,○,,,,,,,,,
,H091-1b,○,,,,,,,,,
,H091-1c,○,,,,,,,,,
,H091-2a,○,,,,,,,,,
,H091-2b,○,,「保存」「送信」「リセット」それぞれに固有のメッセージを表示させるようにすべき。,,,,,,,
,H091-2c,○,,,,,,,,,
,H091-2d,○,,,,,,,,,
,H091-2e,△,,"1：○
2：×",,,,,,,
,H091-3a,○,,,,,,,,,
,H091-3b,△,,"1：○
2：○
3：×
4：○",,,,,,,
,H091-4,○,,,,,,,,,
,H091-5,○,Option+Tabでフォーカスを進め、ラジオボタン項目で←→または↓↑を押すと選択項目が変更される。,,,,,,,,
,H091-6a,○,キーボード操作ではフォーカスを合わせてから、セレクトメニューで上下矢印、または数字を入れて選択可能。,,,,,,,,
,H091-6b,△,,"1：○
2：○
3：×
4：○",,,,,,,
,H091-7a,○,,,,,,,,,
,H091-7b,△,,"1：○
2：○
3：×
4：○",,,,,,,
,H091-8,○,,,,,,,,,
,SCR002,○,,"2012年4月修正

Mac OSのシステム環境設定のキーボード＞キーボードショートカットにある「フルキーボードアクセス」は「すべてのコントロール」を選択
Safariの環境設定＞詳細にある「Tabキーを押したときにWebページ上の各項目を強調表示」をON",,,,,,,
,SCR016,○,,,,,,,,,
,SCR018,○,,,,,,,,,
,SCR020-1,○,,"2012年4月修正

Mac OSのシステム環境設定のキーボード＞キーボードショートカットにある「フルキーボードアクセス」は「すべてのコントロール」を選択
Safariの環境設定＞詳細にある「Tabキーを押したときにWebページ上の各項目を強調表示」をON",,,,,,,
,SCR020-2,△,Tabキーでフォーカスした時点でダイアログが開く。,"2012年4月修正

Mac OSのシステム環境設定のキーボード＞キーボードショートカットにある「フルキーボードアクセス」は「すべてのコントロール」を選択
Safariの環境設定＞詳細にある「Tabキーを押したときにWebページ上の各項目を強調表示」をON",,,,,,,
,SCR020-3,○,,"2012年4月追加

Mac OSのシステム環境設定のキーボード＞キーボードショートカットにある「フルキーボードアクセス」は「すべてのコントロール」を選択
Safariの環境設定＞詳細にある「Tabキーを押したときにWebページ上の各項目を強調表示」をON",,,,,,,
,SCR020-4,○,フォーカスの強調表示が前のリンクに残ったままダイアログが開いたため、動作に矛盾がある。また、以後の操作が不能に陥る。,"2012年4月追加

Mac OSのシステム環境設定のキーボード＞キーボードショートカットにある「フルキーボードアクセス」は「すべてのコントロール」を選択
Safariの環境設定＞詳細にある「Tabキーを押したときにWebページ上の各項目を強調表示」をON",,,,,,,
,SCR020-5,○,,"2012年4月追加

Mac OSのシステム環境設定のキーボード＞キーボードショートカットにある「フルキーボードアクセス」は「すべてのコントロール」を選択
Safariの環境設定＞詳細にある「Tabキーを押したときにWebページ上の各項目を強調表示」をON",,,,,,,
,SCR021,△,"1.送信ボタンを押すと入力エラーにフォーカスがあたる。
2.入力エラーを押してもフォーカスは移動しない（色が+D142変わるだけ）。
3.電話番号を正しく入力してくださいを押すと、電話番号に移動する。
4.FAX番号を正しく入力してくださいを押すと、FAX番号に移動する。
表示に関しては「入力エラー」「1.電話番号を正しく入力してください」「2.FAX番号を正しく入力してください」がそれぞれ表示される。","キーボード：
1：○
2：×
3：○
4：○",,,,,,,
,SCR022,○,,,,,,,,,
,SCR026,○,,"2012年4月修正

Mac OSのシステム環境設定のキーボード＞キーボードショートカットにある「フルキーボードアクセス」は「すべてのコントロール」を選択
Safariの環境設定＞詳細にある「Tabキーを押したときにWebページ上の各項目を強調表示」をON",,,,,,,
,SCR028-1,○,,"1：○
2：○
3：○（ただしOption+Tab）
4：○（ただしOption+Tab）",,,,,,,
,SCR028-2,○,,"1：○
2：○
3：○（ただしOption+Tab）
4：○（ただしOption+Tab）",,,,,,,
,SCR030,○,,,,,,,,,
,SCR032,○,,"1：○
2：○（ただしOption+Tab）
3：○（ただしOption+Tab）
4：○（ただしOption+Tab）",,,,,,,
,SCR033,○,,,,,,,,,
,SCR035-1,○,,"1：○
2：○",,,,,,,
,SCR035-2,○,,2のテスト内容は間違っている「リンク先の富士通サイトへ移動できるか」ではなく「代替ページへ移動できるか」が正との前提。,,,,,,,
,SCR035-4,○,,"1：○
2：○",,,,,,,
,SCR035-5,○,,"1：○
2：○",,,,,,,
,SCR035-6,○,,"1：○
2：○",,,,,,,
,SCR036,○,,"1：○
2：○",,,,,,,
,SCR037,○,,"2012年4月修正

Mac OSのシステム環境設定のキーボード＞キーボードショートカットにある「フルキーボードアクセス」は「すべてのコントロール」を選択
Safariの環境設定＞詳細にある「Tabキーを押したときにWebページ上の各項目を強調表示」をON",,,,,,,
,,,,,,,,,,,
,この作品は、クリエイティブ・コモンズ・ライセンスの下でライセンスされています,,,,,,,,,,
,,,,,,,,,,,
,,,利用許諾条件（表示 - 継承 2.1 日本）の確認 ,,,,,,,,
,,,,,,,,,,,
,原著作者：株式会社ミツエーリンクス,,,,,,,,,,
,作成者：ウェブアクセシビリティ基盤委員会　実装ワーキンググループ（WG2）,,,,,,,,,,
,作成日： 2011年2月20日,,,,,,,,,,
,最終更新日：2012年4月25日,,,,,,,,,,
