,NVDA 2010.1j　アクセシビリティサポーテッド検証結果 [等級A]  2012年4月版,,,,,記号の説明,,,
,＊ この検証結果は、ウェブアクセシビリティ基盤委員会 実装ワーキンググループ（WG2）が提供する参考情報であり、予告なく変更されることがあります。,,,,,○,サポートあり,,
,＊ この情報をご利用になる前に、ライセンス（利用許諾条項）と免責事項を必ずご確認ください。,,,,,△,一部サポート,,
,＊最新版は、ウェブアクセシビリティ基盤委員会のサイトでご確認ください（http://waic.jp/docs/jis2010/as.html）。,,,,,×,サポートなし,,
,,,,,,？,判定できず,,
,,,,,,-,テスト不要（N/A）,,
,"Windows 7 , Mozilla Firefox 3.6.3 , NVDA 2010.1j",,,,,,,,
,"テストファイル
No.","検証結果
,H085-1,○,"■操作手順
コンボボックスに入り上下の矢印キーを使って項目間を移動すると、グループをまたぐたびに「フルーツ、野菜、小菓子」と読み上げられ、続いて項目名とグループ内での位置が読み上げられた。
■音声読み上げ
「好きな食べ物はなんですか　コンボボックスクローズサブメニュー　リンゴ」
「好きな食べ物は何ですか　リンゴクローズサブメニュー1の4レベル2　バナナ2の4レベル2　、桃3の4レベル2　ミカン4の4レベル2
野菜見出し2の3　にんじん1の3レベル2　キュウリ２の3レベル2　ピーマン3の3レベル2
小菓子見出し33の3　アップルパイ1の2　チョコレートケーキ2の2」",,,,,,
,H085-2,×,,,,,,,
,H086-1,×,"■操作手順
タイトル属性値を読み上げることができなかった。音声エンジンがほとんどの記号を読み上げることができなかったため、(だけが読み上げられた。
■音声読み上げ
「(」",,,,,,
,H086-2,○,"■操作手順
Kキーを用いて「ASCIIアートをスキップする」というリンクに移動してエンターキーを押すと、アスキーアートをスキップできた。
■音声読み上げ
「ASCIIアートをスキップする　テスト終了」",,,,,,
,H086-3,×,"■操作手順
上下の矢印キーで該当箇所を読み上げると、「Au5t1N r0xx0rz」とだけ読み上げられた。
■音声読み上げ
「Au5t1N r0xx0rz」",,,,,,
,H091-1a,○,"■操作手順
Kキーでリンク項目に移動したところ、「既読リンク富士通」と読み上げられた。
■音声読み上げ
「既読リンク富士通」",,,,,,
,H091-1b,○,"■操作手順
Kキーでリンク項目に移動したところ、「既読リンク画像富士通」と読み上げられた。
■音声読み上げ
「既読リンク画像富士通」",,,,,,
,H091-1c,○,"■操作手順
Kキーでリンク項目に移動したところ、「富士通画像公式ウェブサイト既読リンク」と読み上げられた
■音声読み上げ
「富士通画像公式ウェブサイト既読リンク」",,,,,,
,H091-2a,○,"■操作手順
Bキーでボタンにフォーカスを移動させた際、「保存ボタン」と読み上げられた。
■音声読み上げ
「保存ボタン」",,,,,,
,H091-2b,○,"■操作手順
Bキーで各ボタンにフォーカスを移動させた際、それぞれ「保存ボタン」、「送信ボタン」、「リセットボタン」と読み上げられた
■音声読み上げ
「保存ボタン
送信ボタン
リセットボタン」",,,,,,
,H091-2c,○,"■操作手順
Bキーでボタンにフォーカスを移動させたところ、「保存ボタン」と読み上げられた。
■音声読み上げ
「保存ボタン」",,,,,,
,H091-2d,△,"■操作手順
Bキーでボタンにフォーカスを移動したところ、「img/H91-2d.gif」と読み上げられた。
■音声読み上げ
「img/H91-2d.gifボタン」",,,,,,
,H091-2e,△,"■操作手順
Bキーでボタンにフォーカスを移動させたところ、「保存ボタン」と読み上げられたが、タイトル属性の値は読み上げられなかった。
■音声読み上げ
「保存ボタン」",,,,,,
,H091-3a,○,"■操作手順
Eキーでテキストフィールドにフォーカスを移動したところ、「果物の種類エディットオートコンプリート付バナナ」と読み上げられた。
■音声読み上げ
「果物の種類エディットオートコンプリート付バナナ」",,,,,,
,H091-3b,○,"■操作手順
Eキーでテキストフィールドにフォーカスを移動した際、「果物の種類エディットオートコンプリート付バナナ」と読み上げられた。
■音声読み上げ
「果物の種類エディットオートコンプリート付バナナ」",,,,,,
,H091-4,○,"■操作手順
1. チェックボックスへの移動コマンドであるXキーを用いて、チェックボックスに移動することができた。
2. 「チーズ」というラベルが読み上げられた。
3. スペースキーを使って状態を変更し、変更後の状態を読み上げることができた。
■音声読み上げ
「チーズチェックボックスチェック」",,,,,,
,H091-5,○,"■操作手順
1. ラジオボタンへの移動コマンドであるRキーを押してラジオボタンに移動できた。
2. それぞれの選択項目が、「赤」、「青」、「緑」のように読み上げられた。
3. 「赤　ラジオボタンチェック」、「青　ラジオボタンチェックなし」のように、状態を読み上げることができた。また、状態が変更されたことも確認できた。
■音声読み上げ
「赤ラジオボタンチェック　青ラジオボタンチェックなし　緑ラジオボタンチェックなし」",,,,,,
,H091-6a,○,"■操作手順
Cキーでセレクトメニューに移動した際、「数字コンボボックスクローズサブメニュー2」と読み上げた。また、Enterキーを押してフォーカスモードに入ることで、上下の矢印キーを使って値を変更できた。
■音声読み上げ
「数字コンボボックスクローズサブメニュー2」",,,,,,
,H091-6b,○,"■操作手順
Cキーでコンボボックスに移動したところ、「数字コンボボックスクローズサブメニュー2」と読み上げた。さらに、Enterキーを押してフォーカスモードにすることで、矢印キーを使って値を変更できた。
■音声読み上げ
「数字コンボボックスクローズサブメニュー2」",,,,,,
,H091-7a,○,"■操作手順
Eキーでテキストフィールドにフォーカスを移動した際、「コメントを入力エディット複数行」と読み上げた。さらに、フィールド内のテキスト、「87年前」が読み上げられた。
■音声読み上げ
「コメントを入力エディット複数行　87年前」",,,,,,
,H091-7b,○,"■操作手順
Eキーでテキストフィールドにフォーカスを移動した際、「コメントを入力エディット複数行」と読み上げた。さらに、フィールド内のテキスト、「87年前」が読み上げられた。
■音声読み上げ
「コメントを入力エディット複数行　87年前」",,,,,,
,H091-8,△,"■操作手順
1. Rキーでラジオボタンに移動した際、ラジオボタンであることが読み上げられた。
2. 各ラジオボタンの名前は読み上げられたが、legend要素の内容は読み上げられなかった。
3. それぞれのラジオボタンの状態と、それが変化した場合はその状態を読み上げることができた。
4. Focusモード使用中は、ラジオボタンの全体の個数と、現在選択されているラジオボタンが何個目かを読み上げた。
5. Legend要素の内容は読み上げられなかった。
■音声読み上げ
「赤ラジオボタンチェック　青ラジオボタンチェックなし　緑ラジオボタンチェックなし」",,,,,,
,SCR002,-,,NVDA 2011.1 でのみ再検証実施,,,,,
,SCR016,○,"■操作手順
ダイアログが表示されたことを確認できた。また、OKボタン及びキャンセルボタンも押下できた。
■音声読み上げ
「JavaScript アプリケーションダイアログ　残り20秒でページを更新します。時間を延長しますか？　OKボタン」",,,,,,
,SCR018,○,"■操作手順
1. 任意の無効な値を入力して[送信]ボタンを押下したところ、エラーメッセージのダイアログが表示され、ダイアログの内容を読み上げた。
■音声読み上げ
「[JavaScript アプリケーション]
有効な日付ではありません。入力し直してください。 」",,,,,,
,SCR020-1,-,,NVDA 2011.1 でのみ再検証実施,,,,,
,SCR020-2,-,,NVDA 2011.1 でのみ再検証実施,,,,,
,SCR020-3,-,,NVDA 2011.1 でのみ再検証実施,,,,,
,SCR020-4,-,,NVDA 2011.1 でのみ再検証実施,,,,,
,SCR020-5,-,,NVDA 2011.1 でのみ再検証実施,,,,,
,SCR021,○,"■操作手順
1. 二つのテキストフィールドに任意の文字列を入力して「送信」ボタンを押下すると、「入力エラーリンク」と読み上げられた。
2. リンクテキストを押下すると、「電話番号を正しく入力してください。」というエラーメッセージが読み上げられた。
3. 「電話番号を正しく入力してください。」のリンクを押下したら、電話番号のテキストフィールドに移動してFocusモードが有効になった。
4. 「FAX番号を正しく入力してください。」リンクを押下したら、Fax番号のテキストフィールドに移動してFocusモードが有効になった。
■音声読み上げ
1. 「入力エラーリンク」
2. 「リスト2項目リンク電話番号を正しく入力してください」
3. 「電話番号エディットオートコンプリート付」
4. 「Fax番号エディットオートコンプリート付」",「テキストフィールドに任意の値を入力し…」と書かれているが、両方のフィールドにランダムな数字を入力して送信すると、入力エラーがでない。,,,,,
,SCR022,○,"■操作手順
下矢印キーを押して移動した際、「新製品!」と読み上げた。
■音声読み上げ
「新製品!」",,,,,,
,SCR026,-,,NVDA 2011.1 でのみ再検証実施,,,,,
,SCR028-1,○,"■操作手順
リンク項目「メニュー」にフォーカスを移動し、Enterキーを押してTabキーで次のリンクに移動したところ、「メインコンテンツのリンクリンク」と読み上げた。また、「メニュー」に戻ってEnterキーを押し、Tabキーで移動したところ、「リンク1リンク、リンク2リンク、リンク3リンク、リンク4リンク」と読み上げた後に「メインコンテンツのリンクリンク」と読み上げた。
■音声読み上げ
「メニューリンク　メインコンテンツのリンクリンク
メニューリンク　リスト7項目リンク1リンク　リンク2リンク　リンク3リンク　リンクリンク　リスト終了メインコンテンツのリンクリンク」",,,,,,
,SCR028-2,○,"■操作手順
リンク項目「目次の表示 / 非表示」を押下した後Tabキーを押すと、「セクション1のリンクリンク」と読み上げられた。また、「目次の表示 / 非表示」を押下してリンク項目を表示させたところ、Tabキーを押すと「リスト4項目セクション1リンク　セクション2リンク　セクション3リンク　セクション4リンク」と読み上げた後に「リスト終了セクション1のリンクリンク」と読み上げた。
■音声読み上げ
「目次の表示 / 非表示　セクション1のリンクリンク
目次の表示 / 非表示　リスト4項目セクション1リンク　セクション2リンク　セクション3リンク　セクション4リンク　リスト終了セクション1のリンクリンク」",,,,,,
,SCR030,○,"■操作手順
「リンクリンクラベルを拡張する」というリンクを押下してTabキーで次のリンクに移動したところ、リンク項目が拡張された状態で「Word版Webの歴史」と読み上げられた。
■音声読み上げ
「リンクリンクラベルを拡張する　Word版 ウェブの歴史リンク」
",,,,,,
,SCR032,○,"■操作手順
1. 必須項目を空欄にしたまま「送信」ボタンを押下すると、「2つの入力項目に入力エラーがあります。」と、「次の入力項目を正しく入力してください。」で始まる該当項目のリストが表示された。
2. 同時に「2つの入力項目に入力エラーがあります。　リンク」と読み上げられた。
3. Tabキーを押すとリストに移動し、上下の矢印キーを押すことで内容を読み上げた。
4. たとえば「2. 自己評価　必須」と読まれるリンク項目を押下すると、該当項目のテキストフィールドに移動し、「自己評価　必須エディットオートコンプリート付き」と読み上げた。
■音声読み上げ
「2つの入力項目に入力エラーがあります。　リンク
1. 提案 [必須]　リンク
2. 自己評価 [必須]　リンク
自己評価　必須エディットオートコンプリート付き」",,,,,,
,SCR033,○,"■操作手順
下矢印キーを押して移動した際、「このテキストはスクロールします。Javascript及びCSSがサポートされていて、どちらも有効な場合は、一時停止/スクロールのリンクが表示されます。」を読み上げた。
■音声読み上げ
「このテキストはスクロールします。Javascript及びCSSがサポートされていて、どちらも有効な場合は、一時停止/スクロールのリンクが表示されます。」",,,,,,
,SCR035-1,-,テスト不要,,,,,,
,SCR035-2,○,"■操作手順
1. Web Developerの機能を用いてJavaScriptをオンにして、リンク「JavaScriptを実行するリンク」を押下して、リンク先の富士通サイトへ移動することができた。
2. Web Developerの機能を用いてJavaScriptをオフにして、リンク「JavaScriptを実行するリンク」を押下して、代替ページへ移動することができた。
■音声読み上げ
JavaScript Onの場合： 「富士通 : FUJITSU Japan」
JavaScript Offの場合： 「SCR35 例2のサンプル - 代替リンクページ」

",,,,,,
,SCR035-4,-,テスト不要,,,,,,
,SCR035-5,-,テスト不要,,,,,,
,SCR035-6,-,テスト不要,,,,,,
,SCR036,○,"■操作手順
表示されたテストページ及び「テキストをすべて表示ボタン」を押して表示されたページの内容を読み上げることができた。
■音声読み上げ
「Webというのは、従来の新聞・雑誌などの紙の印刷物、テレビ、ラジオといったメディアと比較しても、無限の可能性を秘めていることは皆さんも日頃から感じていることでしょう。（略）」",,,,,,
,SCR037,-,,NVDA 2011.1 でのみ再検証実施,,,,,
,,,,,,,,,
,この作品は、クリエイティブ・コモンズ・ライセンスの下でライセンスされています,,,,,,,,
,,,,,,,,,
,,,利用許諾条件（表示 - 継承 2.1 日本）の確認 ,,,,,,
,,,,,,,,,
,原著作者：株式会社ミツエーリンクス,,,,,,,,
,作成者：ウェブアクセシビリティ基盤委員会　実装ワーキンググループ（WG2）,,,,,,,,
,作成日： 2010年8月20日,,,,,,,,
,最終更新日：2012年4月25日,,,,,,,,
